"~id","~labels","name","ID","weight","Coordinate","link"
"7020","PAPER","Manifestation of an adaptive neuro-fuzzy model on landslide susceptibility mapping: Klang valley, Malaysia","PAPER581",,,"https://www.sciencedirect.com/science/article/pii/S0957417410015307"
"7021","PAPER","Landslide susceptibility assessment and factor effect analysis: backpropagation artificial neural networks and their comparison with frequency ratio and bivariate logistic regression modelling","PAPER582",,,"https://www.sciencedirect.com/science/article/pii/S1364815209002886"
"7022","PAPER","Landslide susceptibility mapping using Genetic Algorithm for the Rule Set Production (GARP) model","PAPER583",,,"https://link.springer.com/article/10.1007/s11629-018-4833-5"
"7023","PAPER","Landslide Susceptibility Mapping Using Remotely Sensed Data through Conditional Probability Analysis Using Seed Cell and Point Sampling Techniques","PAPER584",,,"https://link.springer.com/article/10.1007/s12524-011-0192-1"
"7024","PAPER","Geotechnical investigations for landslide hazard and risk analysis, a case study: the landslide in Kojour Region, North of Iran","PAPER585",,,"https://link.springer.com/article/10.1007/s41062-018-0160-5"
"7025","PAPER","Extraction of Landslide-Related Factors Near Power Transmission Facilities Using High-Resolution Satellite Images","PAPER586",,,"https://ieeexplore.ieee.org/abstract/document/10282408/"
"7026","PAPER","A landslide monitoring system for natural terrain in korea: development and application in hazard evaluations","PAPER587",,,"https://www.mdpi.com/1424-8220/21/9/3040"
"7027","PAPER","Analogy between grid-based modeling of landslide and avalanche using GIS with surface flow analysis","PAPER588",,,"https://link.springer.com/article/10.1007/s10064-017-1144-y"
"7028","PAPER","Can Forest-Related Adaptive Capacity Reduce Landslide Risk Attributable to Climate Change?- ase of Republic of Korea","PAPER589",,,"https://www.mdpi.com/1999-4907/13/1/49"
"7029","PAPER","Comparison of landslide susceptibility maps generated through multiple logistic regression for three test areas in Korea","PAPER590",,,"https://onlinelibrary.wiley.com/doi/abs/10.1002/esp.1517"
"7030","PAPER","Comparison of landslide susceptibility mapping methodologies for Koyulhisar, Turkey: conditional probability, logistic regression, artificial neural networks, and support vector machine","PAPER591",,,"https://link.springer.com/article/10.1007/s12665-009-0394-9"
"7031","PAPER","Application of an evidential belief function model in landslide susceptibility mapping","PAPER592",,,"https://www.sciencedirect.com/science/article/pii/S009830041200091X"
"7032","PAPER","Revalidation technique on landslide susceptibility modelling: An approach to local level disaster risk management in Kuala Lumpur, Malaysia","PAPER593",,,"https://www.mdpi.com/2076-3417/13/2/768"
"7033","PAPER","Na?ve and Semi-Naive Bayesian Classification of Landslide Susceptibility Applied to the Kulekhani River Basin in Nepal as a Test Case","PAPER594",,,"https://www.mdpi.com/2076-3263/13/10/306"
"7034","PAPER","Application of analytic hierarchy process in landslide susceptibility mapping at regional scale in GIS environment","PAPER595",,,"https://www.tandfonline.com/doi/abs/10.1080/09720510.2020.1724620"
"7035","PAPER","A Hybrid Spatial Multi-Criteria Evaluation Method for Mapping Landslide Susceptible Areas in Kullu Valley, Himalayas","PAPER596",,,"https://www.mdpi.com/2076-3263/9/4/156"
"7036","PAPER","A new index representative of seismic cracks to assess post-seismic landslide susceptibility","PAPER597",,,"https://onlinelibrary.wiley.com/doi/abs/10.1111/tgis.12900"
"7037","PAPER","Deterministic Landslide Risk Assessment at a Past Landslide Site","PAPER598",,,"https://link.springer.com/article/10.1007/s10706-008-9232-1"
"7038","PAPER","Coupling fluvial processes and landslide distribution toward geomorphological hazard assessment: a case study in a transient landscape in Japan","PAPER599",,,"https://link.springer.com/article/10.1007/s10346-017-0838-3"
"7039","PAPER","Landslide susceptibility assessment: what are the effects of mapping unit and mapping method?","PAPER600",,,"https://link.springer.com/article/10.1007/s12665-011-1297-0"
"7040","PAPER","Novel evolutionary-optimized neural network for predicting landslide susceptibility","PAPER601",,,"https://link.springer.com/article/10.1007/s10668-023-03356-0"
"7041","PAPER","A new combined approach of neural-metaheuristic algorithms for predicting and appraisal of landslide susceptibility mapping","PAPER602",,,"https://link.springer.com/article/10.1007/s11356-023-28133-4"
"7042","PAPER","Shallow landslide susceptibility assessment in a semiarid environment - A Quaternary catchment of KwaZulu-Natal, South Africa","PAPER603",,,"https://www.sciencedirect.com/science/article/pii/S0013795215301095"
"7043","PAPER","Potential of Satellite Remote Sensing and GIS for Landslide Hazard Assessment in Southern Kyrgyzstan (Central Asia)","PAPER604",,,"https://link.springer.com/article/10.1007/s11069-004-1799-0"
"7044","PAPER","A comparison among fuzzy multi-criteria decision making, bivariate, multivariate and machine learning models in landslide susceptibility mapping","PAPER605",,,"https://www.tandfonline.com/doi/abs/10.1080/19475705.2021.1944330"
"7045","PAPER","Effect of using various weighting methods in a process of landslide susceptibility assessment","PAPER606",,,"https://link.springer.com/article/10.1007/s11069-020-04320-1"
"7046","PAPER","Modeling spatial landslide susceptibility in volcanic terrains through continuous neighborhood spatial analysis and multiple logistic regression in La Cienega watershed, Nevado de Toluca, Mexico","PAPER607",,,"https://link.springer.com/article/10.1007/s11069-022-05323-w"
"7047","PAPER","Modelling the behaviour of a large landslide with respect to hydrogeological and geomechanical parameter heterogeneity","PAPER608",,,"https://link.springer.com/article/10.1007/s10346-004-0038-9"
"7048","PAPER","A ROC analysis-based classification method for landslide susceptibility maps","PAPER609",,,"https://link.springer.com/article/10.1007/s10346-018-1063-4"
"7049","PAPER","A GIS-Based Multivariate Statistical Analysis for Shallow Landslide Susceptibility Mapping in La Pobla de Lillet Area (Eastern Pyrenees, Spain)","PAPER610",,,"https://link.springer.com/article/10.1023/B:NHAZ.0000007169.28860.80"
"7050","PAPER","GIS-based landslide susceptibility zonation and comparative analysis using analytical hierarchy process and conventional weighting-based multivariate statistical methods in the Lachung River Basin, North Sikkim","PAPER611",,,"https://link.springer.com/article/10.1007/s11069-022-05344-5"
"7051","PAPER","Probabilistic landslide susceptibility mapping in the Lai Chau province of Vietnam: focus on the relationship between tectonic fractures and landslides","PAPER612",,,"https://link.springer.com/article/10.1007/s00254-005-0019-x"
"7052","PAPER","A landslide susceptibility evaluation of highway disasters based on the frequency ratio coupling model","PAPER613",,,"https://www.mdpi.com/2071-1050/14/13/7740"
"7053","PAPER","Implications of Landslide Typology and Predisposing Factor Combinations for Probabilistic Landslide Susceptibility Models: A Case Study in Lajedo Parish","PAPER614",,,"https://www.mdpi.com/2076-3263/8/5/153"
"7054","PAPER","Significance of variable selection and scaling issues for probabilistic modeling of rainfall-induced landslide susceptibility","PAPER615",,,"https://link.springer.com/article/10.1007/s41324-017-0154-y"
"7055","PAPER","Large-scale rock landslide slip surface location analysis and strength parameters evaluation","PAPER616",,,"https://link.springer.com/article/10.1007/s11629-011-2087-6"
"7056","PAPER","A novel GIS-based random forest machine algorithm for the spatial prediction of shallow landslide susceptibility","PAPER617",,,"https://www.mdpi.com/1999-4907/11/1/118"
"7057","PAPER","Spatial prediction of shallow landslide using Bat algorithm optimized machine learning approach: A case study in Lang Son Province, Vietnam","PAPER618",,,"https://www.sciencedirect.com/science/article/pii/S1474034619305518"
"7058","PAPER","A novel hybrid artificial intelligence approach based on the rotation forest ensemble and na?ve Bayes tree classifiers for a landslide susceptibility assessment in Langao County, China","PAPER619",,,"https://www.tandfonline.com/doi/abs/10.1080/19475705.2017.1401560"
"7059","PAPER","Applying population-based evolutionary algorithms and a neuro-fuzzy system for modeling landslide susceptibility","PAPER620",,,"https://www.sciencedirect.com/science/article/pii/S0341816218303497"
"7060","PAPER","Landslide susceptibility model using artificial neural network (ANN) approach in Langat river basin, Selangor, Malaysia","PAPER621",,,"https://www.mdpi.com/2073-445X/11/6/833"
"7061","PAPER","The spatial relationship between landslide and land use activities in Langat River Basin: A case study","PAPER622",,,"https://www.sciencedirect.com/science/article/pii/S1474706522001826"
"7062","PAPER","A Comparative Assessment of Sampling Ratios Using Artificial Neural Network (ANN) for Landslide Predictive Model in Langat River Basin, Selangor, Malaysia","PAPER623",,,"https://www.mdpi.com/2071-1050/15/1/861"
"7063","PAPER","Susceptibility-Guided Landslide Detection Using Fully Convolutional Neural Network","PAPER624",,,"https://ieeexplore.ieee.org/abstract/document/10003643/"
"7064","PAPER","GIS and ANN model for landslide susceptibility mapping","PAPER625",,,"https://link.springer.com/article/10.1007/BF02892323"
"7065","PAPER","Developing an accessible landslide susceptibility model using open-source resources","PAPER626",,,"https://www.mdpi.com/2071-1050/10/2/293"
"7066","PAPER","Landslide susceptibility mapping using feature fusion-based CPCNN-ML in Lantau Island, Hong Kong","PAPER627",,,"https://ieeexplore.ieee.org/abstract/document/9380727/"
"7067","PAPER","Landslide identification using machine learning","PAPER628",,,"https://www.sciencedirect.com/science/article/pii/S1674987120300542"
"7068","PAPER","A comparative study of different neural network models for landslide susceptibility mapping","PAPER629",,,"https://www.sciencedirect.com/science/article/pii/S0273117722003325"
"7069","PAPER","Landslide susceptibility mapping using statistical bivariate models and their hybrid with normalized spatial-correlated scale index and weighted calibrated landslide potential model","PAPER630",,,"https://link.springer.com/article/10.1007/s12665-021-09603-9"
"7070","PAPER","Application of high-resolution radar rain data to the predictive analysis of landslide susceptibility under climate change in the Laonong Watershed, Taiwan","PAPER631",,,"https://www.mdpi.com/2072-4292/12/23/3855"
"7071","PAPER","Landslide Susceptibility Mapping Using Fuzzy Logic System and Its Influences on Mainlines in Lashgarak Region, Tehran, Iran","PAPER632",,,"https://link.springer.com/article/10.1007/s10706-017-0365-y"
"7072","PAPER","Investigating a potential reservoir landslide and suggesting its treatment using limit-equilibrium and numerical methods","PAPER633",,,"https://link.springer.com/article/10.1007/s11629-016-3898-2"
"7073","PAPER","Modification of landslide susceptibility mapping using optimized PSO-ANN technique","PAPER634",,,"https://link.springer.com/article/10.1007/s00366-018-0644-0"
"7074","PAPER","Earth observation data and GIS based landslide susceptibility analysis through frequency ratio model in lesser Himalayan region, India","PAPER635",,,"https://www.sciencedirect.com/science/article/pii/S2666033423000734"
"7075","PAPER","Comparative Evaluation of GIS Based Landslide Hazard Zonation Maps Using Different Approaches","PAPER636",,,"https://link.springer.com/article/10.1007/s12594-019-1247-0"
"7076","PAPER","Landslide probability mapping by considering fuzzy numerical risk factor (FNRF) and landscape change for road corridor of Uttarakhand, India","PAPER637",,,"https://link.springer.com/article/10.1007/s10668-021-01226-1"
"7077","PAPER","An integrated model simulating the initiation and motion of earthquake and rain induced rapid landslides and its application to the 2006 Leyte landslide","PAPER638",,,"https://link.springer.com/article/10.1007/s10346-010-0230-z"
"7078","PAPER","Examining the Spatially Varying Relationships between Landslide Susceptibility and Conditioning Factors Using a Geographical Random Forest Approach","PAPER639",,,"https://www.mdpi.com/2072-4292/15/6/1513"
"7079","PAPER","A novel landslide susceptibility optimization framework to assess landslide occurrence probability at the regional scale for environmental management","PAPER640",,,"https://www.sciencedirect.com/science/article/pii/S0301479722016814"
"7080","PAPER","Landslide hazard assessment based on GIS: a case study of a hydropower station area in China","PAPER641",,,"https://ieeexplore.ieee.org/abstract/document/5070121/"
"7081","PAPER","GIS-based rare events logistic regression for landslide-susceptibility mapping of Lianyungang, China","PAPER642",,,"https://link.springer.com/article/10.1007/s12665-010-0509-3"
"7082","PAPER","Investigation of landslide failure mechanisms adjacent to lignite mining operations in North Bohemia (Czech Republic) through a limit equilibrium/finite element modelling approach","PAPER643",,,"https://www.sciencedirect.com/science/article/pii/S0169555X18303015"
"7083","PAPER","Shallow landslide susceptibility, Rupinaro catchment, Liguria (northwestern Italy)","PAPER644",,,"https://www.tandfonline.com/doi/abs/10.1080/17445647.2019.1593252"
"7084","PAPER","A multidisciplinary investigation of deep-seated landslide reactivation triggered by an extreme rainfall event: a case study of the Monesi di Mendatica landslide, Ligurian Alps","PAPER645",,,"https://link.springer.com/article/10.1007/s10346-021-01651-3"
"7085","PAPER","Landslide susceptibility modeling based on ANFIS with teaching-learning-based optimization and Satin bowerbird optimizer","PAPER646",,,"https://www.sciencedirect.com/science/article/pii/S1674987120301778"
"7086","PAPER","Landslide susceptibility mapping using modified information value model in the Lish river basin of Darjiling Himalaya","PAPER647",,,"https://link.springer.com/article/10.1007/s41324-017-0096-4"
"7087","PAPER","Optimizing the predictive ability of machine learning methods for landslide susceptibility mapping using SMOTE for Lishui City in Zhejiang Province, China","PAPER648",,,"https://www.mdpi.com/1660-4601/16/3/368"
"7088","PAPER","Landslide Hazard Assessment Methods along Fault Zones Based on Multiple Working Conditions: A Case Study of the Lixian-Luojiabu Fault Zone in Gansu Province (China)","PAPER649",,,"https://www.mdpi.com/2071-1050/14/13/8098"
"7089","PAPER","Analysis of changes in landslide susceptibility according to land use over 38 years in lixian county, China","PAPER650",,,"https://www.mdpi.com/2071-1050/13/19/10858"
"7090","PAPER","Landslide susceptibility evaluation and interpretability analysis of typical loess areas based on deep learning","PAPER651",,,"https://www.sciencedirect.com/science/article/pii/S2666592123000197"
"7091","PAPER","Relationships between landslide types and topographic attributes in a loess catchment, China","PAPER652",,,"https://link.springer.com/article/10.1007/s11629-012-2377-7"
"7092","PAPER","Integrating principal component analysis with statistically-based models for analysis of causal factors and landslide susceptibility mapping: A comparative study from the loess plateau area in Shanxi (China)","PAPER653",,,"https://www.sciencedirect.com/science/article/pii/S0959652620342049"
"7093","PAPER","Landslide susceptibility modeling using bagging-based positive-unlabeled learning","PAPER654",,,"https://ieeexplore.ieee.org/abstract/document/9090858/"
"7094","PAPER","Suitability analysis for topographic factors in loess landslide research: a case study of Gangu County, China","PAPER655",,,"https://link.springer.com/article/10.1007/s12665-018-7462-y"
"7095","PAPER","Landslide susceptibility assessment considering landslide volume: a case study of yangou watershed on the loess plateau (China)","PAPER656",,,"https://www.mdpi.com/2076-3417/12/9/4381"
"7096","PAPER","Comparative Analysis of Machine Learning Methods and a Physical Model for Shallow Landslide Risk Modeling","PAPER657",,,"https://www.mdpi.com/2071-1050/15/1/6"
"7097","PAPER","Landslide Susceptibility Prediction from Satellite Data through an Intelligent System based on Deep Learning","PAPER658",,,"https://ieeexplore.ieee.org/abstract/document/10185824/"
"7098","PAPER","Elimination of informational redundancy in the weight of evidence method: an application to landslide susceptibility assessment","PAPER659",,,"https://link.springer.com/article/10.1007/s00477-015-1077-6"
"7099","PAPER","A comparative study of logistic model tree, random forest, and classification and regression tree models for spatial prediction of landslide susceptibility","PAPER660",,,"https://www.sciencedirect.com/science/article/pii/S0341816216305136"
"7100","PAPER","Comparison of landslide susceptibility mapping based on statistical index, certainty factors, weights of evidence and evidential belief function models","PAPER661",,,"https://www.tandfonline.com/doi/abs/10.1080/10106049.2016.1195886"
"7101","PAPER","Evaluating landslide susceptibility based on cluster analysis, probabilistic methods, and artificial neural networks","PAPER662",,,"https://link.springer.com/article/10.1007/s10064-019-01684-y"
"7102","PAPER","Landslide susceptibility modeling applying machine learning methods: A case study from Longju in the Three Gorges Reservoir area, China","PAPER663",,,"https://www.sciencedirect.com/science/article/pii/S0098300417304843"
"7103","PAPER","GIS-based landslide susceptibility mapping in the Longmen Mountain area (China) using three different machine learning algorithms and their comparison","PAPER664",,,"https://link.springer.com/article/10.1007/s11356-023-28730-3"
"7104","PAPER","Landslide susceptibility assessment for a transmission line in Gansu Province, China by using a hybrid approach of fractal theory, information value, and random forest models","PAPER665",,,"https://link.springer.com/article/10.1007/s12665-021-09737-w"
"7105","PAPER","Application of a GIS-Based Slope Unit Method for Landslide Susceptibility Mapping along the Longzi River, Southeastern Tibetan Plateau, China","PAPER666",,,"https://www.mdpi.com/2220-9964/6/6/172"
"7106","PAPER","Comparison between Machine Learning and Physical Models Applied to the Evaluation of Co-Seismic Landslide Hazard","PAPER667",,,"https://www.mdpi.com/2076-3417/13/14/8285"
"7107","PAPER","Landslide occurrences associated with natural and man-induced factors in Lower Kosi Watershed, Central Himalaya","PAPER668",,,"https://link.springer.com/article/10.1007/s12040-023-02116-y"
"7108","PAPER","Frequency ratio model based landslide susceptibility mapping in lower Mae Chaem watershed, Northern Thailand","PAPER669",,,"https://link.springer.com/article/10.1007/s12665-011-1055-3"
"7109","PAPER","The influence of land use and land cover change on landslide susceptibility in the Lower Mekong River Basin","PAPER670",,,"https://link.springer.com/article/10.1007/s11069-022-05604-4"
"7110","PAPER","Forecasting groundwater level fluctuations for rainfall-induced landslide","PAPER671",,,"https://link.springer.com/article/10.1007/s11069-010-9603-9"
"7111","PAPER","Landslide susceptibility modelling using different advanced decision trees methods","PAPER672",,,"https://www.tandfonline.com/doi/abs/10.1080/10286608.2019.1568418"
"7112","PAPER","A novel ensemble classifier of rotation forest and Naive Bayer for landslide susceptibility assessment at the Luc Yen district, Yen Bai Province (Viet Nam) using GIS","PAPER673",,,"https://www.tandfonline.com/doi/abs/10.1080/19475705.2016.1255667"
"7113","PAPER","Landslide susceptibility of the Prato- istoia- ucca provinces, Tuscany, Italy","PAPER674",,,"https://www.tandfonline.com/doi/abs/10.1080/17445647.2016.1233463"
"7114","PAPER","Incorporating landslide spatial information and correlated features among conditioning factors for landslide susceptibility mapping","PAPER675",,,"https://www.mdpi.com/2072-4292/13/11/2166"
"7115","PAPER","A particle-based optimization of artificial neural network for earthquake-induced landslide assessment in Ludian county, China","PAPER676",,,"https://www.tandfonline.com/doi/abs/10.1080/19475705.2019.1615005"
"7116","PAPER","A method for quick assessment of earthquake-triggered landslide hazards: a case study of the Mw6.1 2014 Ludian, China earthquake","PAPER677",,,"https://link.springer.com/article/10.1007/s10064-018-1313-7"
"7117","PAPER","Assessment of earthquake-induced landslide hazard zoning using the physics-environmental coupled Model","PAPER678",,,"https://link.springer.com/article/10.1007/s11629-023-7947-3"
"7118","PAPER","Application of index of entropy and Geospatial techniques for landslide prediction in Lunglei district, Mizoram, India","PAPER679",,,"https://www.sciencedirect.com/science/article/pii/S2666592123000665"
"7119","PAPER","Application of convolutional neural networks based on Bayesian optimization to landslide susceptibility mapping of transmission tower foundation","PAPER680",,,"https://link.springer.com/article/10.1007/s10064-023-03069-8"
"7120","PAPER","Application of an analytical hierarchical process approach for landslide susceptibility mapping in A Luoi district, Thua Thien Hue Province, Vietnam","PAPER681",,,"https://link.springer.com/article/10.1007/s12665-011-1397-x"
"7121","PAPER","A comparative study of the bivariate, multivariate and machine-learning-based statistical models for landslide susceptibility mapping in a seismic-prone region in China","PAPER682",,,"https://link.springer.com/article/10.1007/s12517-021-06630-5"
"7122","PAPER","A robust discretization method of factor screening for landslide susceptibility mapping using convolution neural network, random forest, and logistic regression models","PAPER683",,,"https://www.tandfonline.com/doi/abs/10.1080/17538947.2023.2174192"
"7123","PAPER","Study on Landslide Susceptibility Evaluation Based on Improved Multivariable Weighted Model: A Case Study of Lushan County, China","PAPER684",,,"https://ieeexplore.ieee.org/abstract/document/10217582/"
"7124","PAPER","A spatial case-based reasoning method for regional landslide risk assessment","PAPER685",,,"https://www.sciencedirect.com/science/article/pii/S030324342100088X"
"7125","PAPER","Random forests methodology to analyze landslide susceptibility: An example in Lushan earthquake","PAPER686",,,"https://ieeexplore.ieee.org/abstract/document/7378570/"
"7126","PAPER","Urgent landslide susceptibility assessment in the 2013 Lushan earthquake-impacted area, Sichuan Province, China","PAPER687",,,"https://link.springer.com/article/10.1007/s11069-014-1441-8"
"7127","PAPER","Landslide susceptibility modeling using a deep random neural network","PAPER688",,,"https://www.mdpi.com/2076-3417/12/24/12887"
"7128","PAPER","Landslide susceptibility mapping using the stacking ensemble machine learning method in Lushui, Southwest China","PAPER689",,,"https://www.mdpi.com/2076-3417/10/11/4016"
"7129","PAPER","Landslide temporal analysis and susceptibility assessment as bases for landslide mitigation, Machu Picchu, Peru","PAPER690",,,"https://link.springer.com/article/10.1007/s12665-012-2181-2"
"7130","PAPER","Selecting optimal conditioning factors in shallow translational landslide susceptibility mapping using genetic algorithm","PAPER691",,,"https://www.sciencedirect.com/science/article/pii/S0013795215001209"
"7131","PAPER","An Assessment of Negative Samples and Model Structures in Landslide Susceptibility Characterization Based on Bayesian Network Models","PAPER692",,,"https://www.mdpi.com/2072-4292/15/12/3200"
"7132","PAPER","Space-Time Landslide Susceptibility Modeling Based on Data-Driven Methods","PAPER693",,,"https://link.springer.com/article/10.1007/s11004-023-10105-6"
"7133","PAPER","Landslide Susceptibility Zoning Using Fuzzy Logic Algorithm & GIS: Study Case In Majene, West Sulawesi","PAPER694",,,"https://ieeexplore.ieee.org/abstract/document/10285732/"
"7134","PAPER","Identification of causal factors for the Majiagou landslide using modern data mining methods","PAPER695",,,"https://link.springer.com/article/10.1007/s10346-016-0693-7"
"7135","PAPER","Numerical simulation of wave generated by landslide incidents in dam reservoirs","PAPER696",,,"https://link.springer.com/article/10.1007/s10346-011-0258-8"
"7136","PAPER","A Comparison Study of Landslide Susceptibility Spatial Modeling Using Machine Learning","PAPER697",,,"https://www.mdpi.com/2220-9964/11/12/602"
"7137","PAPER","A Landslide Hazard Assessment and Vulnerability Appraisal Procedure: Vunguvungu/Banga Catchment, Northern Malawi","PAPER698",,,"https://link.springer.com/article/10.1007/s11069-004-1513-2"
"7138","PAPER","Landslide susceptibility mapping using LiDAR derived factors and frequency ratio model: Ulu Klang area, Malaysia","PAPER699",,,"https://ieeexplore.ieee.org/abstract/document/6194753/"
"7139","PAPER","A Novel Hybrid Machine Learning-Based Model for Rockfall Source Identification in Presence of Other Landslide Types Using LiDAR and GIS","PAPER700",,,"https://link.springer.com/article/10.1007/s41748-019-00114-z"
"7140","PAPER","High-Resolution Lidar-Derived DEM for Landslide Susceptibility Assessment Using AHP and Fuzzy Logic in Serdang, Malaysia","PAPER701",,,"https://www.mdpi.com/2076-3263/13/2/34"
"7141","PAPER","Identifying effecting factors and landslide mapping of cameron highland Malaysia","PAPER702",,,"https://ieeexplore.ieee.org/abstract/document/6937484/"
"7142","PAPER","Study of regional monsoonal effects on landslide hazard zonation in Cameron Highlands, Malaysia","PAPER703",,,"https://link.springer.com/article/10.1007/s12517-011-0309-4"
"7143","PAPER","UAV based multi-spectral imaging system for mapping landslide risk area along Jeli-Gerik highway, Jeli, Kelantan","PAPER704",,,"https://ieeexplore.ieee.org/abstract/document/8695995/"
"7144","PAPER","A Study on performance comparisons between KNN, Random Forest and XGBoost in Prediction of Landslide Susceptibility in Kota Kinabalu, Malaysia","PAPER705",,,"https://ieeexplore.ieee.org/abstract/document/9845146/"
"7145","PAPER","Use of GIS-based fuzzy logic relations and its cross application to produce landslide susceptibility maps in three test areas in Malaysia","PAPER706",,,"https://link.springer.com/article/10.1007/s12665-010-0705-1"
"7146","PAPER","A Study on Development of Landslide Susceptibility Map in Malaysia Landslide Prone Areas by Using Geographic Information System (GIS) and Machine Learning","PAPER707",,,"https://ieeexplore.ieee.org/abstract/document/9781943/"
"7147","PAPER","Landslide hazard mapping of Penang Island using dominant factors","PAPER708",,,"https://ieeexplore.ieee.org/abstract/document/7238195"
"7148","PAPER","A GIS-based back-propagation neural network model and its cross-application and validation for landslide susceptibility analyses","PAPER709",,,"https://www.sciencedirect.com/science/article/pii/S0198971509001057"
"7149","PAPER","Spatial Analysis on the Variances of Landslide Factors Using Geographically Weighted Logistic Regression in Penang Island, Malaysia","PAPER710",,,"https://www.mdpi.com/2071-1050/15/1/852"
"7150","PAPER","Selection of weightages for causative factors used in preparation of landslide susceptibility zonation (LSZ)","PAPER711",,,"https://www.tandfonline.com/doi/abs/10.1080/19475705.2018.1447027"
"7151","PAPER","Generating Substantially Complete Landslide Inventory using Multiple Data Sources: A Case Study in Northwest Himalayas, India","PAPER712",,,"https://link.springer.com/article/10.1007/s12594-020-1385-4"
"7152","PAPER","Estimating Suitable Categorization Method for Landslide Susceptibility Mapping of Mandi District","PAPER713",,,"https://ieeexplore.ieee.org/abstract/document/9884424/"
"7153","PAPER","Entropy-based hybrid integration of random forest and support vector machine for landslide susceptibility analysis","PAPER714",,,"https://www.mdpi.com/2673-7418/1/4/23"
"7154","PAPER","Impact Assessment of Road Construction on Landslide Susceptibility in Mountainous Region using GIS-Based Statistical Modelling","PAPER715",,,"https://link.springer.com/article/10.1007/s12594-023-2439-1"
"7155","PAPER","GIS-based landslide susceptibility zonation mapping using fuzzy gamma operator model in part of Trans-Asian Highway (Mao-Kangpokpi), Manipur, India","PAPER716",,,"https://www.sciencedirect.com/science/article/abs/pii/B9780323851954000275"
"7156","PAPER","Impact study for landslide contributing factors using a multi-criterion approach for landslide susceptibility","PAPER717",,,"https://link.springer.com/article/10.1007/s12517-021-08264-z"
"7157","PAPER","Statistical landslide susceptibility assessment of the Mansehra and Torghar districts, Khyber Pakhtunkhwa Province, Pakistan","PAPER718",,,"https://link.springer.com/article/10.1007/s11069-017-2992-2"
"7158","PAPER","GIS based novel hybrid computational intelligence models for mapping landslide susceptibility: A case study at da lat city, Vietnam","PAPER719",,,"https://www.mdpi.com/2071-1050/11/24/7118"
"7159","PAPER","Landslide impacting factors and susceptibility assessment in part of the Purvanchal Himalayas using data mining approaches","PAPER720",,,"https://link.springer.com/article/10.1007/s12517-023-11719-0"
"7160","PAPER","Feasibility assessment of multi-criteria decision making and quantitative landslide susceptibility methods: A case study of Mao-Maram Manipur","PAPER721",,,"https://link.springer.com/article/10.1007/s12040-023-02062-9"
"7161","PAPER","Refined landslide susceptibility analysis based on InSAR technology and UAV multi-source data","PAPER722",,,"https://www.sciencedirect.com/science/article/pii/S0959652622027354"
"7162","PAPER","Landslide prediction using soil moisture estimation derived from polarimetric Radarsat-2 data and SRTM","PAPER723",,,"https://ieeexplore.ieee.org/abstract/document/7730403/"
"7163","PAPER","Landslide Susceptibility Assessment for Maragheh County, Iran, Using the Logistic Regression Algorithm","PAPER724",,,"https://www.mdpi.com/2073-445X/12/7/1397"
"7164","PAPER","Predicting landslide susceptibility based on decision tree machine learning models under climate and land use changes","PAPER725",,,"https://www.tandfonline.com/doi/abs/10.1080/10106049.2021.1986579"
"7165","PAPER","Mapping method of rainfall-induced landslide hazards by infiltration and slope stability analysis","PAPER726",,,"https://link.springer.com/article/10.1007/s10346-020-01617-x"
"7166","PAPER","GIS-based predictive models for regional-scale landslide susceptibility assessment and risk mapping along road corridors","PAPER727",,,"https://www.tandfonline.com/doi/abs/10.1080/19475705.2017.1292411"
"7167","PAPER","Landslide susceptibility assessment of Mauritius Island (Indian ocean)","PAPER728",,,"https://www.mdpi.com/2076-3263/9/12/493"
"7168","PAPER","Bi-Directional LSTM Model for Accurate and Real-Time Landslide Detection: A Case Study in Mawiongrim, Meghalaya, India","PAPER729",,,"https://ieeexplore.ieee.org/abstract/document/10288482/"
"7169","PAPER","Study on the Risk Assessment Method of Rainfall Landslide","PAPER730",,,"https://www.mdpi.com/2073-4441/14/22/3678"
"7170","PAPER","Mapping landslide susceptibility with frequency ratio, statistical index, and weights of evidence models: a case study in northern Iran","PAPER731",,,"https://link.springer.com/article/10.1007/s12665-017-6839-7"
"7171","PAPER","Landslide susceptibility mapping using precipitation data, Mazandaran Province, north of Iran","PAPER732",,,"https://link.springer.com/article/10.1007/s11069-017-2962-8"
"7172","PAPER","An ensemble model for landslide susceptibility mapping in a forested area","PAPER733",,,"https://www.tandfonline.com/doi/abs/10.1080/10106049.2019.1585484"
"7173","PAPER","Multitemporal landslide exposure and vulnerability assessment in Medellin, Colombia","PAPER734",,,"https://link.springer.com/article/10.1007/s11069-022-05679-z"
"7174","PAPER","Adaptive neuro-fuzzy inference system (ANFIS) modeling for landslide susceptibility assessment in a Mediterranean hilly area","PAPER735",,,"https://link.springer.com/article/10.1007/s10064-017-1125-1"
"7175","PAPER","Landslide susceptibility mapping of the Mediterranean coastal zone of Morocco between Oued Laou and El Jebha using artificial neural networks (ANN)","PAPER736",,,"https://link.springer.com/article/10.1007/s12517-019-4892-0"
"7176","PAPER","Assessment of landslide susceptibility for Meghalaya (India) using bivariate (frequency ratio and Shannon entropy) and multi-criteria decision analysis (AHP and fuzzy-AHP) models","PAPER737",,,"https://www.tandfonline.com/doi/full/10.1080/27669645.2022.2101256"
